card_1,card_2,card_1_W,card_1_L,Games Played,card_1_overall_rating,card_1_matchup_rating
Royal Delivery,The Log,3,5,8,0.4339,0.42
Royal Delivery,Tombstone,3,6,9,0.4339,0.379
Royal Delivery,Vines,2,6,8,0.4339,0.357
Royal Delivery,Witch,1,1,2,0.4339,0.4861
Royal Delivery,Wizard,0,0,0,0.4339,0.5625
Royal Delivery,X-Bow,1,1,2,0.4339,0.4861
Royal Delivery,Zappies,0,0,0,0.4339,0.5625
Royal Giant,Baby Dragon,2,3,5,0.42,0.4688
Royal Giant,Barbarian Hut,0,3,3,0.42,0.4392
Royal Giant,Berserker,1,0,1,0.42,0.576
Royal Giant,Dart Goblin,0,1,1,0.42,0.567
Royal Giant,Electro Spirit,2,1,3,0.42,0.6367
Royal Giant,Electro Wizard,0,0,0,0.42,0.5625
Royal Giant,Elixir Golem,0,0,0,0.42,0.5625
Royal Giant,Executioner,0,0,0,0.42,0.5625
Royal Giant,Fireball,1,1,2,0.42,0.4861
Royal Giant,Fisherman,0,0,0,0.42,0.5625
Royal Giant,Flying Machine,2,2,4,0.42,0.5359
Royal Giant,Furnace,0,0,0,0.42,0.5625
Royal Giant,Giant,0,2,2,0.42,0.4861
Royal Giant,Giant Snowball,0,0,0,0.42,0.5625
Royal Giant,Goblin Barrel,2,3,5,0.42,0.4688
Royal Giant,Goblin Demolisher,1,1,2,0.42,0.4861
Royal Giant,Goblin Drill,0,0,0,0.42,0.5625
Royal Giant,Goblin Giant,0,0,0,0.42,0.5625
Royal Giant,Goblin Hut,0,3,3,0.42,0.4392
Royal Giant,Golem,0,0,0,0.42,0.5625
Royal Giant,Graveyard,0,0,0,0.42,0.5625
Royal Giant,Hunter,1,0,1,0.42,0.576
Royal Giant,Ice Spirit,1,2,3,0.42,0.4636
Royal Giant,Ice Wizard,1,0,1,0.42,0.576
Royal Giant,Inferno Tower,0,0,0,0.42,0.5625
Royal Giant,Knight,1,4,5,0.42,0.3898
Royal Giant,Lava Hound,0,0,0,0.42,0.5625
Royal Giant,Mega Knight,0,0,0,0.42,0.5625
Royal Giant,Mortar,1,0,1,0.42,0.576
Royal Giant,Mother Witch,0,0,0,0.42,0.5625
Royal Giant,Musketeer,0,0,0,0.42,0.5625
Royal Giant,Night Witch,0,0,0,0.42,0.5625
Royal Giant,P.E.K.K.A,0,0,0,0.42,0.5625
Royal Giant,Poison,0,1,1,0.42,0.567
Royal Giant,Princess,0,0,0,0.42,0.5625
Royal Giant,Rage,0,0,0,0.42,0.5625
Royal Giant,Ram Rider,0,1,1,0.42,0.567
Royal Giant,Rascals,1,2,3,0.42,0.4636
Royal Giant,Rocket,0,0,0,0.42,0.5625
Royal Giant,Royal Delivery,0,0,0,0.42,0.5625
Royal Giant,Rune Giant,0,0,0,0.42,0.5625
Royal Giant,Suspicious Bush,1,1,2,0.42,0.4861
Royal Giant,The Log,3,3,6,0.42,0.567
Royal Giant,Tombstone,1,1,2,0.42,0.4861
Royal Giant,Vines,1,4,5,0.42,0.3898
Royal Giant,Witch,1,1,2,0.42,0.4861
Royal Giant,Wizard,0,0,0,0.42,0.5625
Royal Giant,X-Bow,0,0,0,0.42,0.5625
Royal Giant,Zappies,0,0,0,0.42,0.5625
Rune Giant,Baby Dragon,2,0,2,0.42,0.625
Rune Giant,Barbarian Hut,0,2,2,0.42,0.4861
Rune Giant,Berserker,0,0,0,0.42,0.5625
Rune Giant,Dart Goblin,1,0,1,0.42,0.576
Rune Giant,Electro Spirit,1,0,1,0.42,0.576
Rune Giant,Electro Wizard,0,0,0,0.42,0.5625
Rune Giant,Elixir Golem,0,0,0,0.42,0.5625
Rune Giant,Executioner,0,1,1,0.42,0.567
Rune Giant,Fireball,1,3,4,0.42,0.4097
Rune Giant,Fisherman,0,0,0,0.42,0.5625
Rune Giant,Flying Machine,1,0,1,0.42,0.576
Rune Giant,Furnace,0,0,0,0.42,0.5625
Rune Giant,Giant,0,0,0,0.42,0.5625
Rune Giant,Giant Snowball,0,0,0,0.42,0.5625
Rune Giant,Goblin Barrel,0,1,1,0.42,0.567
Rune Giant,Goblin Demolisher,0,0,0,0.42,0.5625
Rune Giant,Goblin Drill,0,0,0,0.42,0.5625
Rune Giant,Goblin Giant,0,0,0,0.42,0.5625
Rune Giant,Goblin Hut,2,3,5,0.42,0.4688
Rune Giant,Golem,0,1,1,0.42,0.567
Rune Giant,Graveyard,0,0,0,0.42,0.5625
Rune Giant,Hunter,0,0,0,0.42,0.5625
Rune Giant,Ice Spirit,0,0,0,0.42,0.5625
Rune Giant,Ice Wizard,1,0,1,0.42,0.576
Rune Giant,Inferno Tower,0,0,0,0.42,0.5625
Rune Giant,Knight,2,5,7,0.42,0.3651
Rune Giant,Lava Hound,1,2,3,0.42,0.4636
Rune Giant,Mega Knight,0,0,0,0.42,0.5625
Rune Giant,Mortar,0,0,0,0.42,0.5625
Rune Giant,Mother Witch,0,0,0,0.42,0.5625
Rune Giant,Musketeer,1,4,5,0.42,0.3898
Rune Giant,Night Witch,0,0,0,0.42,0.5625
Rune Giant,P.E.K.K.A,0,0,0,0.42,0.5625
Rune Giant,Poison,0,1,1,0.42,0.567
Rune Giant,Princess,0,0,0,0.42,0.5625
Rune Giant,Rage,0,1,1,0.42,0.567
Rune Giant,Ram Rider,2,4,6,0.42,0.4027
Rune Giant,Rascals,1,3,4,0.42,0.4097
Rune Giant,Rocket,0,0,0,0.42,0.5625
Rune Giant,Royal Delivery,1,2,3,0.42,0.4636
Rune Giant,Royal Giant,0,0,0,0.42,0.5625
Rune Giant,Suspicious Bush,1,1,2,0.42,0.4861
Rune Giant,The Log,2,2,4,0.42,0.5359
Rune Giant,Tombstone,2,3,5,0.42,0.4688
Rune Giant,Vines,1,1,2,0.42,0.4861
Rune Giant,Witch,1,0,1,0.42,0.576
Rune Giant,Wizard,0,0,0,0.42,0.5625
Rune Giant,X-Bow,0,0,0,0.42,0.5625
Rune Giant,Zappies,0,0,0,0.42,0.5625
Suspicious Bush,Baby Dragon,2,4,6,0.3698,0.4027
Suspicious Bush,Barbarian Hut,3,6,9,0.3698,0.379
Suspicious Bush,Berserker,2,0,2,0.3698,0.625
Suspicious Bush,Dart Goblin,5,5,10,0.3698,0.6036
Suspicious Bush,Electro Spirit,3,4,7,0.3698,0.4714
Suspicious Bush,Electro Wizard,3,4,7,0.3698,0.4714
Suspicious Bush,Elixir Golem,0,0,0,0.3698,0.5625
Suspicious Bush,Executioner,0,2,2,0.3698,0.4861
Suspicious Bush,Fireball,5,8,13,0.3698,0.4096
Suspicious Bush,Fisherman,0,0,0,0.3698,0.5625
Suspicious Bush,Flying Machine,1,3,4,0.3698,0.4097
Suspicious Bush,Furnace,0,0,0,0.3698,0.5625
Suspicious Bush,Giant,1,4,5,0.3698,0.3898
Suspicious Bush,Giant Snowball,2,0,2,0.3698,0.625
Suspicious Bush,Goblin Barrel,4,8,12,0.3698,0.3669
Suspicious Bush,Goblin Demolisher,1,2,3,0.3698,0.4636
Suspicious Bush,Goblin Drill,0,0,0,0.3698,0.5625
Suspicious Bush,Goblin Giant,0,0,0,0.3698,0.5625
Suspicious Bush,Goblin Hut,6,11,17,0.3698,0.3741
Suspicious Bush,Golem,0,2,2,0.3698,0.4861
Suspicious Bush,Graveyard,2,2,4,0.3698,0.5359
Suspicious Bush,Hunter,0,0,0,0.3698,0.5625
Suspicious Bush,Ice Spirit,4,8,12,0.3698,0.3669
Suspicious Bush,Ice Wizard,0,0,0,0.3698,0.5625
Suspicious Bush,Inferno Tower,0,0,0,0.3698,0.5625
Suspicious Bush,Knight,7,15,22,0.3698,0.3367
Suspicious Bush,Lava Hound,3,2,5,0.3698,0.6321
Suspicious Bush,Mega Knight,2,2,4,0.3698,0.5359
Suspicious Bush,Mortar,0,0,0,0.3698,0.5625
Suspicious Bush,Mother Witch,0,0,0,0.3698,0.5625
Suspicious Bush,Musketeer,4,13,17,0.3698,0.3261
Suspicious Bush,Night Witch,1,1,2,0.3698,0.4861
Suspicious Bush,P.E.K.K.A,0,0,0,0.3698,0.5625
Suspicious Bush,Poison,3,7,10,0.3698,0.3455
Suspicious Bush,Princess,1,2,3,0.3698,0.4636
Suspicious Bush,Rage,2,1,3,0.3698,0.6367
Suspicious Bush,Ram Rider,9,11,20,0.3698,0.4598
Suspicious Bush,Rascals,6,10,16,0.3698,0.3955
Suspicious Bush,Rocket,0,0,0,0.3698,0.5625
Suspicious Bush,Royal Delivery,5,4,9,0.3698,0.6438
Suspicious Bush,Royal Giant,1,1,2,0.3698,0.4861
Suspicious Bush,Rune Giant,1,1,2,0.3698,0.4861
Suspicious Bush,The Log,1,14,15,0.3698,0.3298
Suspicious Bush,Tombstone,4,9,13,0.3698,0.3414
Suspicious Bush,Vines,6,10,16,0.3698,0.3955
Suspicious Bush,Witch,1,4,5,0.3698,0.3898
Suspicious Bush,Wizard,0,1,1,0.3698,0.567
Suspicious Bush,X-Bow,3,3,6,0.3698,0.567
Suspicious Bush,Zappies,0,0,0,0.3698,0.5625
The Log,Baby Dragon,5,1,6,0.8152,0.729
The Log,Barbarian Hut,4,2,6,0.8152,0.702
The Log,Berserker,3,1,4,0.8152,0.6891
The Log,Dart Goblin,6,1,7,0.8152,0.7438
The Log,Electro Spirit,11,5,16,0.8152,0.801
The Log,Electro Wizard,4,2,6,0.8152,0.702
The Log,Elixir Golem,0,0,0,0.8152,0.5625
The Log,Executioner,2,3,5,0.8152,0.4688
The Log,Fireball,14,10,24,0.8152,0.7284
The Log,Fisherman,0,0,0,0.8152,0.5625
The Log,Flying Machine,8,2,10,0.8152,0.776
The Log,Furnace,2,0,2,0.8152,0.625
The Log,Giant,8,2,10,0.8152,0.776
The Log,Giant Snowball,2,0,2,0.8152,0.625
The Log,Goblin Barrel,11,3,14,0.8152,0.8028
The Log,Goblin Demolisher,1,3,4,0.8152,0.4097
The Log,Goblin Drill,1,0,1,0.8152,0.576
The Log,Goblin Giant,1,2,3,0.8152,0.4636
The Log,Goblin Hut,10,11,21,0.8152,0.4833
The Log,Golem,4,1,5,0.8152,0.7111
The Log,Graveyard,5,4,9,0.8152,0.6438
The Log,Hunter,0,0,0,0.8152,0.5625
The Log,Ice Spirit,10,5,15,0.8152,0.7778
The Log,Ice Wizard,0,0,0,0.8152,0.5625
The Log,Inferno Tower,1,0,1,0.8152,0.576
The Log,Knight,12,8,20,0.8152,0.7347
The Log,Lava Hound,1,0,1,0.8152,0.576
The Log,Mega Knight,0,1,1,0.8152,0.567
The Log,Mortar,0,0,0,0.8152,0.5625
The Log,Mother Witch,1,0,1,0.8152,0.576
The Log,Musketeer,9,8,17,0.8152,0.6616
The Log,Night Witch,0,0,0,0.8152,0.5625
The Log,P.E.K.K.A,0,0,0,0.8152,0.5625
The Log,Poison,8,6,14,0.8152,0.6881
The Log,Princess,2,1,3,0.8152,0.6367
The Log,Rage,1,0,1,0.8152,0.576
The Log,Ram Rider,5,3,8,0.8152,0.6932
The Log,Rascals,13,8,21,0.8152,0.7548
The Log,Rocket,2,0,2,0.8152,0.625
The Log,Royal Delivery,5,3,8,0.8152,0.6932
The Log,Royal Giant,3,3,6,0.8152,0.567
The Log,Rune Giant,2,2,4,0.8152,0.5359
The Log,Suspicious Bush,14,1,15,0.8152,0.8078
The Log,Tombstone,12,8,20,0.8152,0.7347
The Log,Vines,11,7,18,0.8152,0.739
The Log,Witch,4,2,6,0.8152,0.702
The Log,Wizard,1,0,1,0.8152,0.576
The Log,X-Bow,5,1,6,0.8152,0.729
The Log,Zappies,0,0,0,0.8152,0.5625
Tombstone,Baby Dragon,5,4,9,0.7041,0.6438
Tombstone,Barbarian Hut,3,9,12,0.7041,0.3376
Tombstone,Berserker,0,0,0,0.7041,0.5625
Tombstone,Dart Goblin,3,2,5,0.7041,0.6321
Tombstone,Electro Spirit,9,2,11,0.7041,0.784
Tombstone,Electro Wizard,3,2,5,0.7041,0.6321
Tombstone,Elixir Golem,0,0,0,0.7041,0.5625
Tombstone,Executioner,2,2,4,0.7041,0.5359
Tombstone,Fireball,11,9,20,0.7041,0.6888
Tombstone,Fisherman,0,0,0,0.7041,0.5625
Tombstone,Flying Machine,8,5,13,0.7041,0.7223
Tombstone,Furnace,1,0,1,0.7041,0.576
Tombstone,Giant,7,5,12,0.7041,0.6885
Tombstone,Giant Snowball,3,0,3,0.7041,0.6612
Tombstone,Goblin Barrel,7,5,12,0.7041,0.6885
Tombstone,Goblin Demolisher,2,3,5,0.7041,0.4688
Tombstone,Goblin Drill,0,0,0,0.7041,0.5625
Tombstone,Goblin Giant,0,0,0,0.7041,0.5625
Tombstone,Goblin Hut,13,11,24,0.7041,0.6896
Tombstone,Golem,2,2,4,0.7041,0.5359
Tombstone,Graveyard,2,5,7,0.7041,0.3651
Tombstone,Hunter,1,0,1,0.7041,0.576
Tombstone,Ice Spirit,7,5,12,0.7041,0.6885
Tombstone,Ice Wizard,0,0,0,0.7041,0.5625
Tombstone,Inferno Tower,1,0,1,0.7041,0.576
Tombstone,Knight,12,15,27,0.7041,0.4513
Tombstone,Lava Hound,1,1,2,0.7041,0.4861
Tombstone,Mega Knight,1,2,3,0.7041,0.4636
Tombstone,Mortar,1,0,1,0.7041,0.576
Tombstone,Mother Witch,2,0,2,0.7041,0.625
Tombstone,Musketeer,9,12,21,0.7041,0.4394
Tombstone,Night Witch,0,2,2,0.7041,0.4861
Tombstone,P.E.K.K.A,1,1,2,0.7041,0.4861
Tombstone,Poison,6,4,10,0.7041,0.6898
Tombstone,Princess,1,2,3,0.7041,0.4636
Tombstone,Rage,2,0,2,0.7041,0.625
Tombstone,Ram Rider,6,7,13,0.7041,0.4777
Tombstone,Rascals,9,7,16,0.7041,0.6882
Tombstone,Rocket,0,0,0,0.7041,0.5625
Tombstone,Royal Delivery,6,3,9,0.7041,0.7385
Tombstone,Royal Giant,1,1,2,0.7041,0.4861
Tombstone,Rune Giant,3,2,5,0.7041,0.6321
Tombstone,Suspicious Bush,9,4,13,0.7041,0.7904
Tombstone,The Log,8,12,20,0.7041,0.4138
Tombstone,Vines,7,10,17,0.7041,0.4275
Tombstone,Witch,6,2,8,0.7041,0.7562
Tombstone,Wizard,0,0,0,0.7041,0.5625
Tombstone,X-Bow,3,2,5,0.7041,0.6321
Tombstone,Zappies,0,0,0,0.7041,0.5625
Vines,Baby Dragon,6,1,7,0.7187,0.7438
Vines,Barbarian Hut,0,1,1,0.7187,0.567
Vines,Berserker,2,0,2,0.7187,0.625
Vines,Dart Goblin,5,5,10,0.7187,0.6036
Vines,Electro Spirit,5,3,8,0.7187,0.6932
Vines,Electro Wizard,3,4,7,0.7187,0.4714
Vines,Elixir Golem,1,0,1,0.7187,0.576
Vines,Executioner,1,2,3,0.7187,0.4636
Vines,Fireball,11,8,19,0.7187,0.7127
Vines,Fisherman,1,0,1,0.7187,0.576
Vines,Flying Machine,5,3,8,0.7187,0.6932
Vines,Furnace,0,0,0,0.7187,0.5625
Vines,Giant,4,3,7,0.7187,0.6375
Vines,Giant Snowball,1,0,1,0.7187,0.576
Vines,Goblin Barrel,5,3,8,0.7187,0.6932
Vines,Goblin Demolisher,2,3,5,0.7187,0.4688
Vines,Goblin Drill,0,0,0,0.7187,0.5625
Vines,Goblin Giant,0,0,0,0.7187,0.5625
Vines,Goblin Hut,6,8,14,0.7187,0.4467
Vines,Golem,3,1,4,0.7187,0.6891
Vines,Graveyard,2,6,8,0.7187,0.357
Vines,Hunter,1,0,1,0.7187,0.576
Vines,Ice Spirit,8,6,14,0.7187,0.6881
Vines,Ice Wizard,0,0,0,0.7187,0.5625
Vines,Inferno Tower,1,0,1,0.7187,0.576
Vines,Knight,10,7,17,0.7187,0.715
Vines,Lava Hound,1,0,1,0.7187,0.576
Vines,Mega Knight,1,2,3,0.7187,0.4636
Vines,Mortar,1,0,1,0.7187,0.576
Vines,Mother Witch,1,1,2,0.7187,0.4861
Vines,Musketeer,6,11,17,0.7187,0.3741
Vines,Night Witch,1,2,3,0.7187,0.4636
Vines,P.E.K.K.A,0,0,0,0.7187,0.5625
Vines,Poison,6,7,13,0.7187,0.4777
Vines,Princess,2,0,2,0.7187,0.625
Vines,Rage,1,0,1,0.7187,0.576
Vines,Ram Rider,6,2,8,0.7187,0.7562
Vines,Rascals,5,5,10,0.7187,0.6036
Vines,Rocket,1,0,1,0.7187,0.576
Vines,Royal Delivery,6,2,8,0.7187,0.7562
Vines,Royal Giant,4,1,5,0.7187,0.7111
Vines,Rune Giant,1,1,2,0.7187,0.4861
Vines,Suspicious Bush,10,6,16,0.7187,0.7446
Vines,The Log,7,11,18,0.7187,0.4056
Vines,Tombstone,10,7,17,0.7187,0.715
Vines,Witch,4,3,7,0.7187,0.6375
Vines,Wizard,1,1,2,0.7187,0.4861
Vines,X-Bow,2,2,4,0.7187,0.5359
Vines,Zappies,0,0,0,0.7187,0.5625
Witch,Baby Dragon,2,2,4,0.3955,0.5359
Witch,Barbarian Hut,0,2,2,0.3955,0.4861
Witch,Berserker,1,0,1,0.3955,0.576
Witch,Dart Goblin,0,1,1,0.3955,0.567
Witch,Electro Spirit,5,3,8,0.3955,0.6932
Witch,Electro Wizard,0,1,1,0.3955,0.567
Witch,Elixir Golem,0,0,0,0.3955,0.5625
Witch,Executioner,0,1,1,0.3955,0.567
Witch,Fireball,1,3,4,0.3955,0.4097
Witch,Fisherman,0,0,0,0.3955,0.5625
Witch,Flying Machine,2,2,4,0.3955,0.5359
Witch,Furnace,0,0,0,0.3955,0.5625
Witch,Giant,2,1,3,0.3955,0.6367
Witch,Giant Snowball,0,0,0,0.3955,0.5625
Witch,Goblin Barrel,1,0,1,0.3955,0.576
Witch,Goblin Demolisher,0,0,0,0.3955,0.5625
Witch,Goblin Drill,0,0,0,0.3955,0.5625
Witch,Goblin Giant,0,0,0,0.3955,0.5625
Witch,Goblin Hut,3,6,9,0.3955,0.379
Witch,Golem,2,1,3,0.3955,0.6367
Witch,Graveyard,0,7,7,0.3955,0.3651
Witch,Hunter,0,0,0,0.3955,0.5625
Witch,Ice Spirit,0,4,4,0.3955,0.4097
Witch,Ice Wizard,0,0,0,0.3955,0.5625
Witch,Inferno Tower,0,0,0,0.3955,0.5625
Witch,Knight,2,8,10,0.3955,0.3455
Witch,Lava Hound,0,0,0,0.3955,0.5625
Witch,Mega Knight,0,1,1,0.3955,0.567
Witch,Mortar,0,0,0,0.3955,0.5625
Witch,Mother Witch,0,0,0,0.3955,0.5625
Witch,Musketeer,4,6,10,0.3955,0.4317
Witch,Night Witch,0,0,0,0.3955,0.5625
Witch,P.E.K.K.A,1,0,1,0.3955,0.576
Witch,Poison,2,5,7,0.3955,0.3651
Witch,Princess,0,1,1,0.3955,0.567
Witch,Rage,0,0,0,0.3955,0.5625
Witch,Ram Rider,0,2,2,0.3955,0.4861
Witch,Rascals,3,5,8,0.3955,0.42
Witch,Rocket,1,0,1,0.3955,0.576
Witch,Royal Delivery,1,1,2,0.3955,0.4861
Witch,Royal Giant,1,1,2,0.3955,0.4861
Witch,Rune Giant,0,1,1,0.3955,0.567
Witch,Suspicious Bush,4,1,5,0.3955,0.7111
Witch,The Log,2,4,6,0.3955,0.4027
Witch,Tombstone,2,6,8,0.3955,0.357
Witch,Vines,3,4,7,0.3955,0.4714
Witch,Wizard,1,0,1,0.3955,0.576
Witch,X-Bow,2,0,2,0.3955,0.625
Witch,Zappies,0,0,0,0.3955,0.5625
Wizard,Baby Dragon,0,0,0,0.4634,0.5625
Wizard,Barbarian Hut,0,1,1,0.4634,0.567
Wizard,Berserker,0,0,0,0.4634,0.5625
Wizard,Dart Goblin,0,1,1,0.4634,0.567
Wizard,Electro Spirit,1,1,2,0.4634,0.4861
Wizard,Electro Wizard,0,0,0,0.4634,0.5625
Wizard,Elixir Golem,0,0,0,0.4634,0.5625
Wizard,Executioner,0,0,0,0.4634,0.5625
Wizard,Fireball,0,1,1,0.4634,0.567
Wizard,Fisherman,0,0,0,0.4634,0.5625
Wizard,Flying Machine,1,1,2,0.4634,0.4861
Wizard,Furnace,0,0,0,0.4634,0.5625
Wizard,Giant,1,0,1,0.4634,0.576
Wizard,Giant Snowball,0,0,0,0.4634,0.5625
Wizard,Goblin Barrel,0,0,0,0.4634,0.5625
Wizard,Goblin Demolisher,0,0,0,0.4634,0.5625
Wizard,Goblin Drill,0,0,0,0.4634,0.5625
Wizard,Goblin Giant,0,0,0,0.4634,0.5625
Wizard,Goblin Hut,0,1,1,0.4634,0.567
Wizard,Golem,0,0,0,0.4634,0.5625
Wizard,Graveyard,1,1,2,0.4634,0.4861
Wizard,Hunter,0,0,0,0.4634,0.5625
Wizard,Ice Spirit,1,0,1,0.4634,0.576
Wizard,Ice Wizard,0,0,0,0.4634,0.5625
Wizard,Inferno Tower,0,0,0,0.4634,0.5625
Wizard,Knight,0,1,1,0.4634,0.567
Wizard,Lava Hound,0,0,0,0.4634,0.5625
Wizard,Mega Knight,0,0,0,0.4634,0.5625
Wizard,Mortar,0,0,0,0.4634,0.5625
Wizard,Mother Witch,0,0,0,0.4634,0.5625
Wizard,Musketeer,0,1,1,0.4634,0.567
Wizard,Night Witch,0,0,0,0.4634,0.5625
Wizard,P.E.K.K.A,0,1,1,0.4634,0.567
Wizard,Poison,0,2,2,0.4634,0.4861
Wizard,Princess,0,0,0,0.4634,0.5625
Wizard,Rage,0,0,0,0.4634,0.5625
Wizard,Ram Rider,0,0,0,0.4634,0.5625
Wizard,Rascals,1,1,2,0.4634,0.4861
Wizard,Rocket,0,0,0,0.4634,0.5625
Wizard,Royal Delivery,0,0,0,0.4634,0.5625
Wizard,Royal Giant,0,0,0,0.4634,0.5625
Wizard,Rune Giant,0,0,0,0.4634,0.5625
Wizard,Suspicious Bush,1,0,1,0.4634,0.576
Wizard,The Log,0,1,1,0.4634,0.567
Wizard,Tombstone,0,0,0,0.4634,0.5625
Wizard,Vines,1,1,2,0.4634,0.4861
Wizard,Witch,0,1,1,0.4634,0.567
Wizard,X-Bow,0,0,0,0.4634,0.5625
Wizard,Zappies,0,0,0,0.4634,0.5625
X-Bow,Baby Dragon,2,2,4,0.4405,0.5359
X-Bow,Barbarian Hut,0,1,1,0.4405,0.567
X-Bow,Berserker,1,0,1,0.4405,0.576
X-Bow,Dart Goblin,0,1,1,0.4405,0.567
X-Bow,Electro Spirit,3,1,4,0.4405,0.6891
X-Bow,Electro Wizard,1,1,2,0.4405,0.4861
X-Bow,Elixir Golem,0,0,0,0.4405,0.5625
X-Bow,Executioner,0,0,0,0.4405,0.5625
X-Bow,Fireball,1,1,2,0.4405,0.4861
X-Bow,Fisherman,0,0,0,0.4405,0.5625
X-Bow,Flying Machine,3,2,5,0.4405,0.6321
X-Bow,Furnace,0,0,0,0.4405,0.5625
X-Bow,Giant,2,1,3,0.4405,0.6367
X-Bow,Giant Snowball,0,0,0,0.4405,0.5625
X-Bow,Goblin Barrel,2,2,4,0.4405,0.5359
X-Bow,Goblin Demolisher,0,1,1,0.4405,0.567
X-Bow,Goblin Drill,0,0,0,0.4405,0.5625
X-Bow,Goblin Giant,0,0,0,0.4405,0.5625
X-Bow,Goblin Hut,0,4,4,0.4405,0.4097
X-Bow,Golem,0,2,2,0.4405,0.4861
X-Bow,Graveyard,1,2,3,0.4405,0.4636
X-Bow,Hunter,0,0,0,0.4405,0.5625
X-Bow,Ice Spirit,2,2,4,0.4405,0.5359
X-Bow,Ice Wizard,0,0,0,0.4405,0.5625
X-Bow,Inferno Tower,0,0,0,0.4405,0.5625
X-Bow,Knight,0,5,5,0.4405,0.3898
X-Bow,Lava Hound,0,0,0,0.4405,0.5625
X-Bow,Mega Knight,1,1,2,0.4405,0.4861
X-Bow,Mortar,0,0,0,0.4405,0.5625
X-Bow,Mother Witch,0,1,1,0.4405,0.567
X-Bow,Musketeer,2,4,6,0.4405,0.4027
X-Bow,Night Witch,1,1,2,0.4405,0.4861
X-Bow,P.E.K.K.A,0,0,0,0.4405,0.5625
X-Bow,Poison,3,2,5,0.4405,0.6321
X-Bow,Princess,0,0,0,0.4405,0.5625
X-Bow,Rage,0,0,0,0.4405,0.5625
X-Bow,Ram Rider,1,1,2,0.4405,0.4861
X-Bow,Rascals,4,2,6,0.4405,0.702
X-Bow,Rocket,1,0,1,0.4405,0.576
X-Bow,Royal Delivery,1,1,2,0.4405,0.4861
X-Bow,Royal Giant,0,0,0,0.4405,0.5625
X-Bow,Rune Giant,0,0,0,0.4405,0.5625
X-Bow,Suspicious Bush,3,3,6,0.4405,0.567
X-Bow,The Log,1,5,6,0.4405,0.3757
X-Bow,Tombstone,2,3,5,0.4405,0.4688
X-Bow,Vines,2,2,4,0.4405,0.5359
X-Bow,Witch,0,2,2,0.4405,0.4861
X-Bow,Wizard,0,0,0,0.4405,0.5625
X-Bow,Zappies,0,0,0,0.4405,0.5625
Zappies,Baby Dragon,0,0,0,0.5625,0.5625
Zappies,Barbarian Hut,0,0,0,0.5625,0.5625
Zappies,Berserker,0,0,0,0.5625,0.5625
Zappies,Dart Goblin,0,0,0,0.5625,0.5625
Zappies,Electro Spirit,0,0,0,0.5625,0.5625
Zappies,Electro Wizard,0,0,0,0.5625,0.5625
Zappies,Elixir Golem,0,0,0,0.5625,0.5625
Zappies,Executioner,0,0,0,0.5625,0.5625
Zappies,Fireball,0,0,0,0.5625,0.5625
Zappies,Fisherman,0,0,0,0.5625,0.5625
Zappies,Flying Machine,0,0,0,0.5625,0.5625
Zappies,Furnace,0,0,0,0.5625,0.5625
Zappies,Giant,0,0,0,0.5625,0.5625
Zappies,Giant Snowball,0,0,0,0.5625,0.5625
Zappies,Goblin Barrel,0,0,0,0.5625,0.5625
Zappies,Goblin Demolisher,0,0,0,0.5625,0.5625
Zappies,Goblin Drill,0,0,0,0.5625,0.5625
Zappies,Goblin Giant,0,0,0,0.5625,0.5625
Zappies,Goblin Hut,0,0,0,0.5625,0.5625
Zappies,Golem,0,0,0,0.5625,0.5625
Zappies,Graveyard,0,0,0,0.5625,0.5625
Zappies,Hunter,0,0,0,0.5625,0.5625
Zappies,Ice Spirit,0,0,0,0.5625,0.5625
Zappies,Ice Wizard,0,0,0,0.5625,0.5625
Zappies,Inferno Tower,0,0,0,0.5625,0.5625
Zappies,Knight,0,0,0,0.5625,0.5625
Zappies,Lava Hound,0,0,0,0.5625,0.5625
Zappies,Mega Knight,0,0,0,0.5625,0.5625
Zappies,Mortar,0,0,0,0.5625,0.5625
Zappies,Mother Witch,0,0,0,0.5625,0.5625
Zappies,Musketeer,0,0,0,0.5625,0.5625
Zappies,Night Witch,0,0,0,0.5625,0.5625
Zappies,P.E.K.K.A,0,0,0,0.5625,0.5625
Zappies,Poison,0,0,0,0.5625,0.5625
Zappies,Princess,0,0,0,0.5625,0.5625
Zappies,Rage,0,0,0,0.5625,0.5625
Zappies,Ram Rider,0,0,0,0.5625,0.5625
Zappies,Rascals,0,0,0,0.5625,0.5625
Zappies,Rocket,0,0,0,0.5625,0.5625
Zappies,Royal Delivery,0,0,0,0.5625,0.5625
Zappies,Royal Giant,0,0,0,0.5625,0.5625
Zappies,Rune Giant,0,0,0,0.5625,0.5625
Zappies,Suspicious Bush,0,0,0,0.5625,0.5625
Zappies,The Log,0,0,0,0.5625,0.5625
Zappies,Tombstone,0,0,0,0.5625,0.5625
Zappies,Vines,0,0,0,0.5625,0.5625
Zappies,Witch,0,0,0,0.5625,0.5625
Zappies,Wizard,0,0,0,0.5625,0.5625
Zappies,X-Bow,0,0,0,0.5625,0.5625
